10,0.145,0.673,1060,0.010000,0.000100
11,0.100,0.665,1061,0.010000,0.000100
12,0.099,0.654,1062,0.010000,0.000100
1,0.107,0.671,1044,0.010000,0.000100
2,0.096,0.675,1027,0.010000,0.000100
3,0.096,0.657,1063,0.010000,0.000100
4,0.112,0.710,1064,0.010000,0.000100
5,0.097,0.674,1065,0.010000,0.000100
6,0.109,0.685,1066,0.010000,0.000100
7,0.115,0.707,1067,0.010000,0.000100
8,0.099,0.704,1068,0.010000,0.000100
9,0.101,0.688,1069,0.010000,0.000100
10,0.096,0.672,1070,0.010000,0.000100
11,0.105,0.661,1071,0.010000,0.000100
12,0.113,0.696,1072,0.010000,0.000100
1,0.106,0.710,1064,0.010000,0.000100
2,0.110,0.697,1067,0.010000,0.000100
3,0.102,0.678,1073,0.010000,0.000100
4,0.099,0.707,1074,0.010000,0.000100
5,0.095,0.689,1075,0.010000,0.000100
6,0.135,0.688,1076,0.010000,0.000100
7,0.102,0.706,1077,0.010000,0.000100
8,0.126,0.680,1078,0.010000,0.000100
9,0.092,0.699,1079,0.010000,0.000100
10,0.097,0.672,1080,0.010000,0.000100
11,0.121,0.689,1081,0.010000,0.000100
12,0.100,0.698,1082,0.010000,0.000100
1,0.106,0.686,1064,0.010000,0.000100
2,0.119,0.701,1074,0.010000,0.000100
3,0.102,0.688,1083,0.010000,0.000100
4,0.107,0.694,1084,0.010000,0.000100
5,0.119,0.706,1085,0.010000,0.000100
6,0.102,0.695,1086,0.010000,0.000100
7,0.097,0.676,1087,0.010000,0.000100
8,0.095,0.705,1088,0.010000,0.000100
9,0.101,0.701,1089,0.010000,0.000100
10,0.098,0.701,1090,0.010000,0.000100
11,0.101,0.692,1091,0.010000,0.000100
12,0.096,0.695,1092,0.010000,0.000100
1,0.117,0.704,1085,0.010000,0.000100
2,0.112,0.699,1088,0.010000,0.000100
3,0.099,0.663,1093,0.010000,0.000100
4,0.100,0.674,1094,0.010000,0.000100
5,0.102,0.678,1095,0.010000,0.000100
6,0.100,0.698,1096,0.010000,0.000100
7,0.126,0.674,1097,0.010000,0.000100
8,0.099,0.701,1098,0.010000,0.000100
9,0.114,0.677,1099,0.010000,0.000100
10,0.097,0.696,1100,0.010000,0.000100
11,0.166,0.686,1101,0.010000,0.000100
12,0.105,0.682,1102,0.010000,0.000100
1,0.100,0.678,1085,0.010000,0.000100
2,0.100,0.706,1098,0.010000,0.000100
3,0.100,0.697,1103,0.010000,0.000100
4,0.113,0.679,1104,0.010000,0.000100
5,0.093,0.641,1105,0.010000,0.000100
6,0.101,0.712,1106,0.010000,0.000100
7,0.103,0.641,1107,0.010000,0.000100
8,0.131,0.689,1108,0.010000,0.000100
9,0.103,0.691,1109,0.010000,0.000100
10,0.105,0.651,1110,0.010000,0.000100
11,0.102,0.671,1111,0.010000,0.000100
12,0.104,0.662,1112,0.010000,0.000100
1,0.101,0.708,1106,0.010000,0.000100
2,0.119,0.685,1098,0.010000,0.000100
3,0.121,0.692,1113,0.010000,0.000100
4,0.113,0.704,1114,0.010000,0.000100
5,0.102,0.714,1115,0.010000,0.000100
6,0.109,0.698,1116,0.010000,0.000100
7,0.106,0.700,1117,0.010000,0.000100
8,0.120,0.698,1118,0.010000,0.000100
9,0.128,0.701,1119,0.010000,0.000100
10,0.119,0.666,1120,0.010000,0.000100
11,0.128,0.705,1121,0.010000,0.000100
12,0.098,0.669,1122,0.010000,0.000100
1,0.143,0.697,1115,0.010000,0.000100
2,0.151,0.701,1106,0.010000,0.000100
3,0.104,0.685,1123,0.010000,0.000100
4,0.098,0.667,1124,0.010000,0.000100
5,0.107,0.677,1125,0.010000,0.000100
6,0.139,0.694,1126,0.010000,0.000100
7,0.108,0.667,1127,0.010000,0.000100
8,0.138,0.694,1128,0.010000,0.000100
9,0.093,0.695,1129,0.010000,0.000100
10,0.098,0.658,1130,0.010000,0.000100
11,0.095,0.677,1131,0.010000,0.000100
12,0.132,0.671,1132,0.010000,0.000100
1,0.145,0.674,1106,0.010000,0.000100
2,0.148,0.698,1115,0.010000,0.000100
3,0.141,0.685,1133,0.010000,0.000100
4,0.135,0.713,1134,0.010000,0.000100
5,0.115,0.655,1135,0.010000,0.000100
6,0.130,0.677,1136,0.010000,0.000100
7,0.110,0.701,1137,0.010000,0.000100
8,0.108,0.699,1138,0.010000,0.000100
9,0.139,0.678,1139,0.010000,0.000100
10,0.109,0.670,1140,0.010000,0.000100
11,0.139,0.659,1141,0.010000,0.000100
12,0.095,0.692,1142,0.010000,0.000100
1,0.103,0.702,1134,0.010000,0.000100
2,0.091,0.703,1137,0.010000,0.000100
3,0.101,0.704,1143,0.010000,0.000100
4,0.097,0.708,1144,0.010000,0.000100
5,0.098,0.678,1145,0.010000,0.000100
6,0.102,0.698,1146,0.010000,0.000100
7,0.092,0.678,1147,0.010000,0.000100
8,0.104,0.677,1148,0.010000,0.000100
9,0.106,0.681,1149,0.010000,0.000100
10,0.101,0.675,1150,0.010000,0.000100
11,0.110,0.682,1151,0.010000,0.000100
12,0.099,0.702,1152,0.010000,0.000100
1,0.103,0.719,1144,0.010000,0.000100
2,0.105,0.709,1143,0.010000,0.000100
3,0.096,0.680,1153,0.010000,0.000100
4,0.102,0.681,1154,0.010000,0.000100
5,0.097,0.692,1155,0.010000,0.000100
6,0.102,0.669,1156,0.010000,0.000100
7,0.106,0.688,1157,0.010000,0.000100
8,0.105,0.705,1158,0.010000,0.000100
9,0.114,0.671,1159,0.010000,0.000100
10,0.098,0.700,1160,0.010000,0.000100
11,0.093,0.680,1161,0.010000,0.000100
12,0.100,0.664,1162,0.010000,0.000100
1,0.122,0.699,1144,0.010000,0.000100
2,0.113,0.690,1143,0.010000,0.000100
3,0.104,0.659,1163,0.010000,0.000100
4,0.120,0.694,1164,0.010000,0.000100
5,0.108,0.693,1165,0.010000,0.000100
6,0.101,0.668,1166,0.010000,0.000100
7,0.097,0.722,1167,0.010000,0.000100
8,0.105,0.689,1168,0.010000,0.000100
9,0.103,0.685,1169,0.010000,0.000100
10,0.100,0.640,1170,0.010000,0.000100
11,0.129,0.718,1171,0.010000,0.000100
12,0.104,0.692,1172,0.010000,0.000100
1,0.108,0.704,1167,0.010000,0.000100
2,0.127,0.712,1171,0.010000,0.000100
3,0.130,0.715,1173,0.010000,0.000100
4,0.094,0.659,1174,0.010000,0.000100
5,0.094,0.672,1175,0.010000,0.000100
6,0.085,0.650,1176,0.010000,0.000100
7,0.105,0.697,1177,0.010000,0.000100
8,0.137,0.719,1178,0.010000,0.000100
9,0.099,0.673,1179,0.010000,0.000100
10,0.132,0.685,1180,0.010000,0.000100
11,0.102,0.661,1181,0.010000,0.000100
12,0.097,0.651,1182,0.010000,0.000100
1,0.129,0.682,1178,0.010000,0.000100
2,0.127,0.713,1173,0.010000,0.000100
3,0.140,0.701,1183,0.010000,0.000100
4,0.129,0.697,1184,0.010000,0.000100
5,0.108,0.672,1185,0.010000,0.000100
6,0.136,0.703,1186,0.010000,0.000100
7,0.149,0.696,1187,0.010000,0.000100
8,0.134,0.669,1188,0.010000,0.000100
9,0.145,0.698,1189,0.010000,0.000100
10,0.104,0.682,1190,0.010000,0.000100
11,0.111,0.716,1191,0.010000,0.000100
12,0.133,0.696,1192,0.010000,0.000100
1,0.124,0.704,1191,0.010000,0.000100
2,0.108,0.693,1173,0.010000,0.000100
3,0.102,0.646,1193,0.010000,0.000100
4,0.103,0.652,1194,0.010000,0.000100
5,0.127,0.717,1195,0.010000,0.000100
6,0.112,0.693,1196,0.010000,0.000100
7,0.096,0.687,1197,0.010000,0.000100
8,0.120,0.654,1198,0.010000,0.000100
9,0.107,0.679,1199,0.010000,0.000100
10,0.107,0.659,1200,0.010000,0.000100
11,0.106,0.698,1201,0.010000,0.000100
12,0.100,0.716,1202,0.010000,0.000100
1,0.124,0.695,1195,0.010000,0.000100
2,0.104,0.693,1202,0.010000,0.000100
3,0.103,0.715,1203,0.010000,0.000100
4,0.112,0.637,1204,0.010000,0.000100
5,0.101,0.636,1205,0.010000,0.000100
6,0.104,0.692,1206,0.010000,0.000100
7,0.098,0.703,1207,0.010000,0.000100
8,0.123,0.687,1208,0.010000,0.000100
9,0.105,0.716,1209,0.010000,0.000100
10,0.100,0.669,1210,0.010000,0.000100
11,0.092,0.688,1211,0.010000,0.000100
12,0.099,0.692,1212,0.010000,0.000100
1,0.091,0.708,1209,0.010000,0.000100
2,0.097,0.721,1203,0.010000,0.000100
3,0.097,0.697,1213,0.010000,0.000100
4,0.111,0.694,1214,0.010000,0.000100
5,0.105,0.708,1215,0.010000,0.000100
6,0.101,0.689,1216,0.010000,0.000100
7,0.097,0.717,1217,0.010000,0.000100
8,0.107,0.695,1218,0.010000,0.000100
9,0.105,0.669,1219,0.010000,0.000100
10,0.109,0.710,1220,0.010000,0.000100
11,0.106,0.684,1221,0.010000,0.000100
12,0.111,0.697,1222,0.010000,0.000100
1,0.150,0.669,1203,0.010000,0.000100
2,0.112,0.706,1217,0.010000,0.000100
3,0.094,0.647,1223,0.010000,0.000100
4,0.111,0.694,1224,0.010000,0.000100
5,0.098,0.699,1225,0.010000,0.000100
6,0.099,0.701,1226,0.010000,0.000100
7,0.092,0.695,1227,0.010000,0.000100
8,0.098,0.672,1228,0.010000,0.000100
9,0.101,0.705,1229,0.010000,0.000100
10,0.138,0.672,1230,0.010000,0.000100
11,0.111,0.639,1231,0.010000,0.000100
12,0.131,0.689,1232,0.010000,0.000100
1,0.098,0.713,1217,0.010000,0.000100
2,0.098,0.696,1229,0.010000,0.000100
3,0.104,0.715,1233,0.010000,0.000100
4,0.105,0.657,1234,0.010000,0.000100
5,0.097,0.655,1235,0.010000,0.000100
6,0.097,0.677,1236,0.010000,0.000100
7,0.098,0.687,1237,0.010000,0.000100
8,0.101,0.685,1238,0.010000,0.000100
9,0.102,0.691,1239,0.010000,0.000100
10,0.105,0.670,1240,0.010000,0.000100
11,0.106,0.695,1241,0.010000,0.000100
12,0.100,0.694,1242,0.010000,0.000100
1,0.095,0.674,1233,0.010000,0.000100
2,0.107,0.695,1217,0.010000,0.000100
3,0.096,0.701,1243,0.010000,0.000100
4,0.095,0.692,1244,0.010000,0.000100
5,0.098,0.696,1245,0.010000,0.000100
6,0.106,0.707,1246,0.010000,0.000100
7,0.127,0.675,1247,0.010000,0.000100
8,0.098,0.700,1248,0.010000,0.000100
9,0.096,0.682,1249,0.010000,0.000100
10,0.097,0.701,1250,0.010000,0.000100
11,0.099,0.712,1251,0.010000,0.000100
12,0.095,0.697,1252,0.010000,0.000100
1,0.092,0.697,1251,0.010000,0.000100
2,0.100,0.681,1246,0.010000,0.000100
3,0.101,0.689,1253,0.010000,0.000100
4,0.096,0.651,1254,0.010000,0.000100
5,0.103,0.698,1255,0.010000,0.000100
6,0.131,0.685,1256,0.010000,0.000100
7,0.105,0.672,1257,0.010000,0.000100
8,0.105,0.649,1258,0.010000,0.000100
9,0.098,0.663,1259,0.010000,0.000100
10,0.103,0.677,1260,0.010000,0.000100
11,0.102,0.687,1261,0.010000,0.000100
12,0.096,0.700,1262,0.010000,0.000100
1,0.098,0.703,1262,0.010000,0.000100
2,0.100,0.696,1255,0.010000,0.000100
3,0.164,0.699,1263,0.010000,0.000100
4,0.099,0.683,1264,0.010000,0.000100
5,0.123,0.673,1265,0.010000,0.000100
6,0.092,0.676,1266,0.010000,0.000100
7,0.105,0.678,1267,0.010000,0.000100
8,0.099,0.682,1268,0.010000,0.000100
9,0.098,0.687,1269,0.010000,0.000100
10,0.104,0.663,1270,0.010000,0.000100
11,0.104,0.696,1271,0.010000,0.000100
12,0.112,0.687,1272,0.010000,0.000100
1,0.138,0.707,1262,0.010000,0.000100
2,0.092,0.691,1263,0.010000,0.000100
3,0.099,0.683,1273,0.010000,0.000100
4,0.107,0.658,1274,0.010000,0.000100
5,0.095,0.669,1275,0.010000,0.000100
6,0.109,0.685,1276,0.010000,0.000100
7,0.093,0.659,1277,0.010000,0.000100
8,0.098,0.647,1278,0.010000,0.000100
9,0.102,0.697,1279,0.010000,0.000100
10,0.097,0.648,1280,0.010000,0.000100
11,0.110,0.711,1281,0.010000,0.000100
12,0.120,0.688,1282,0.010000,0.000100
1,0.101,0.700,1281,0.010000,0.000100
2,0.093,0.712,1262,0.010000,0.000100
3,0.103,0.674,1283,0.010000,0.000100
4,0.104,0.710,1284,0.010000,0.000100
5,0.098,0.653,1285,0.010000,0.000100
6,0.106,0.668,1286,0.010000,0.000100
7,0.095,0.683,1287,0.010000,0.000100
8,0.099,0.637,1288,0.010000,0.000100
9,0.101,0.689,1289,0.010000,0.000100
10,0.105,0.671,1290,0.010000,0.000100
11,0.106,0.706,1291,0.010000,0.000100
12,0.144,0.679,1292,0.010000,0.000100
1,0.100,0.701,1262,0.010000,0.000100
2,0.099,0.701,1284,0.010000,0.000100
3,0.107,0.678,1293,0.010000,0.000100
4,0.101,0.689,1294,0.010000,0.000100
5,0.105,0.690,1295,0.010000,0.000100
6,0.133,0.692,1296,0.010000,0.000100
7,0.111,0.673,1297,0.010000,0.000100
8,0.091,0.691,1298,0.010000,0.000100
9,0.093,0.669,1299,0.010000,0.000100
10,0.103,0.670,1300,0.010000,0.000100
11,0.109,0.693,1301,0.010000,0.000100
12,0.102,0.679,1302,0.010000,0.000100
1,0.101,0.699,1284,0.010000,0.000100
2,0.131,0.684,1262,0.010000,0.000100
3,0.148,0.682,1303,0.010000,0.000100
4,0.108,0.713,1304,0.010000,0.000100
5,0.112,0.679,1305,0.010000,0.000100
6,0.096,0.667,1306,0.010000,0.000100
7,0.118,0.680,1307,0.010000,0.000100
8,0.129,0.705,1308,0.010000,0.000100
9,0.096,0.664,1309,0.010000,0.000100
10,0.102,0.702,1310,0.010000,0.000100
11,0.119,0.692,1311,0.010000,0.000100
12,0.103,0.693,1312,0.010000,0.000100
1,0.103,0.686,1304,0.010000,0.000100
2,0.118,0.688,1308,0.010000,0.000100
3,0.101,0.645,1313,0.010000,0.000100
4,0.106,0.675,1314,0.010000,0.000100
5,0.102,0.676,1315,0.010000,0.000100
6,0.108,0.674,1316,0.010000,0.000100
7,0.116,0.684,1317,0.010000,0.000100
8,0.126,0.657,1318,0.010000,0.000100
9,0.105,0.652,1319,0.010000,0.000100
10,0.093,0.694,1320,0.010000,0.000100
11,0.102,0.694,1321,0.010000,0.000100
12,0.100,0.676,1322,0.010000,0.000100
1,0.139,0.695,1320,0.010000,0.000100
2,0.134,0.695,1321,0.010000,0.000100
3,0.102,0.688,1323,0.010000,0.000100
4,0.099,0.666,1324,0.010000,0.000100
5,0.129,0.688,1325,0.010000,0.000100
6,0.140,0.709,1326,0.010000,0.000100
7,0.135,0.729,1327,0.010000,0.000100
8,0.111,0.699,1328,0.010000,0.000100
9,0.104,0.713,1329,0.010000,0.000100
10,0.098,0.594,1330,0.010000,0.000100
11,0.101,0.697,1331,0.010000,0.000100
12,0.159,0.672,1332,0.010000,0.000100
1,0.096,0.698,1327,0.010000,0.000100
2,0.097,0.703,1329,0.010000,0.000100
3,0.100,0.661,1333,0.010000,0.000100
4,0.103,0.671,1334,0.010000,0.000100
5,0.098,0.709,1335,0.010000,0.000100
6,0.102,0.694,1336,0.010000,0.000100
7,0.106,0.686,1337,0.010000,0.000100
8,0.095,0.697,1338,0.010000,0.000100
9,0.101,0.667,1339,0.010000,0.000100
10,0.100,0.710,1340,0.010000,0.000100
11,0.125,0.698,1341,0.010000,0.000100
12,0.100,0.692,1342,0.010000,0.000100
1,0.103,0.671,1340,0.010000,0.000100
2,0.099,0.640,1335,0.010000,0.000100
3,0.104,0.616,1343,0.010000,0.000100
4,0.098,0.704,1344,0.010000,0.000100
5,0.122,0.681,1345,0.010000,0.000100
6,0.100,0.687,1346,0.010000,0.000100
7,0.096,0.674,1347,0.010000,0.000100
8,0.101,0.693,1348,0.010000,0.000100
9,0.101,0.694,1349,0.010000,0.000100
10,0.104,0.659,1350,0.010000,0.000100
11,0.101,0.724,1351,0.010000,0.000100
12,0.093,0.696,1352,0.010000,0.000100
1,0.111,0.674,1351,0.010000,0.000100
2,0.097,0.675,1344,0.010000,0.000100
3,0.100,0.708,1353,0.010000,0.000100
4,0.102,0.681,1354,0.010000,0.000100
5,0.099,0.680,1355,0.010000,0.000100
6,0.101,0.645,1356,0.010000,0.000100
7,0.094,0.694,1357,0.010000,0.000100
8,0.131,0.707,1358,0.010000,0.000100
9,0.104,0.702,1359,0.010000,0.000100
10,0.103,0.710,1360,0.010000,0.000100
11,0.101,0.667,1361,0.010000,0.000100
12,0.103,0.710,1362,0.010000,0.000100
1,0.107,0.707,1362,0.010000,0.000100
2,0.100,0.683,1360,0.010000,0.000100
3,0.102,0.662,1363,0.010000,0.000100
4,0.104,0.695,1364,0.010000,0.000100
5,0.093,0.679,1365,0.010000,0.000100
6,0.106,0.680,1366,0.010000,0.000100
7,0.099,0.691,1367,0.010000,0.000100
8,0.099,0.699,1368,0.010000,0.000100
9,0.104,0.629,1369,0.010000,0.000100
10,0.098,0.696,1370,0.010000,0.000100
11,0.095,0.682,1371,0.010000,0.000100
12,0.148,0.700,1372,0.010000,0.000100
1,0.101,0.679,1362,0.010000,0.000100
2,0.088,0.708,1372,0.010000,0.000100
3,0.094,0.691,1373,0.010000,0.000100
4,0.109,0.663,1374,0.010000,0.000100
5,0.106,0.671,1375,0.010000,0.000100
6,0.100,0.716,1376,0.010000,0.000100
7,0.108,0.693,1377,0.010000,0.000100
8,0.102,0.685,1378,0.010000,0.000100
9,0.099,0.654,1379,0.010000,0.000100
10,0.096,0.667,1380,0.010000,0.000100
11,0.099,0.680,1381,0.010000,0.000100
12,0.115,0.674,1382,0.010000,0.000100
1,0.100,0.670,1376,0.010000,0.000100
2,0.110,0.682,1372,0.010000,0.000100
3,0.099,0.653,1383,0.010000,0.000100
4,0.092,0.715,1384,0.010000,0.000100
5,0.099,0.684,1385,0.010000,0.000100
6,0.111,0.671,1386,0.010000,0.000100
7,0.106,0.688,1387,0.010000,0.000100
8,0.102,0.711,1388,0.010000,0.000100
9,0.102,0.707,1389,0.010000,0.000100
10,0.107,0.687,1390,0.010000,0.000100
11,0.112,0.695,1391,0.010000,0.000100
12,0.103,0.695,1392,0.010000,0.000100
1,0.103,0.701,1384,0.010000,0.000100
2,0.103,0.718,1388,0.010000,0.000100
3,0.101,0.646,1393,0.010000,0.000100
4,0.126,0.638,1394,0.010000,0.000100
5,0.107,0.691,1395,0.010000,0.000100
6,0.121,0.674,1396,0.010000,0.000100
7,0.106,0.696,1397,0.010000,0.000100
8,0.107,0.706,1398,0.010000,0.000100
9,0.106,0.703,1399,0.010000,0.000100
10,0.098,0.672,1400,0.010000,0.000100
11,0.098,0.712,1401,0.010000,0.000100
12,0.100,0.674,1402,0.010000,0.000100
1,0.111,0.702,1388,0.010000,0.000100
2,0.102,0.682,1401,0.010000,0.000100
3,0.102,0.689,1403,0.010000,0.000100
4,0.106,0.667,1404,0.010000,0.000100
5,0.154,0.691,1405,0.010000,0.000100
6,0.101,0.687,1406,0.010000,0.000100
7,0.146,0.690,1407,0.010000,0.000100
8,0.138,0.694,1408,0.010000,0.000100
9,0.107,0.679,1409,0.010000,0.000100
10,0.103,0.686,1410,0.010000,0.000100
11,0.136,0.709,1411,0.010000,0.000100
12,0.116,0.675,1412,0.010000,0.000100
1,0.133,0.702,1411,0.010000,0.000100
2,0.135,0.683,1388,0.010000,0.000100
3,0.144,0.695,1413,0.010000,0.000100
4,0.130,0.689,1414,0.010000,0.000100
5,0.098,0.694,1415,0.010000,0.000100
6,0.139,0.692,1416,0.010000,0.000100
7,0.103,0.666,1417,0.010000,0.000100
8,0.138,0.713,1418,0.010000,0.000100
9,0.116,0.707,1419,0.010000,0.000100
10,0.096,0.693,1420,0.010000,0.000100
11,0.110,0.693,1421,0.010000,0.000100
12,0.107,0.684,1422,0.010000,0.000100
1,0.125,0.683,1418,0.010000,0.000100
2,0.102,0.695,1419,0.010000,0.000100
3,0.097,0.678,1423,0.010000,0.000100
4,0.118,0.674,1424,0.010000,0.000100
5,0.127,0.676,1425,0.010000,0.000100
6,0.121,0.661,1426,0.010000,0.000100
7,0.111,0.689,1427,0.010000,0.000100
8,0.104,0.702,1428,0.010000,0.000100
9,0.108,0.698,1429,0.010000,0.000100
10,0.141,0.693,1430,0.010000,0.000100
11,0.108,0.705,1431,0.010000,0.000100
12,0.112,0.684,1432,0.010000,0.000100
1,0.102,0.650,1431,0.010000,0.000100
2,0.133,0.692,1428,0.010000,0.000100
3,0.109,0.681,1433,0.010000,0.000100
4,0.123,0.669,1434,0.010000,0.000100
5,0.102,0.690,1435,0.010000,0.000100
6,0.107,0.681,1436,0.010000,0.000100
7,0.112,0.695,1437,0.010000,0.000100
8,0.101,0.682,1438,0.010000,0.000100
9,0.119,0.680,1439,0.010000,0.000100
10,0.095,0.664,1440,0.010000,0.000100
11,0.102,0.684,1441,0.010000,0.000100
12,0.097,0.683,1442,0.010000,0.000100
1,0.106,0.678,1437,0.010000,0.000100
2,0.102,0.653,1428,0.010000,0.000100
3,0.100,0.694,1443,0.010000,0.000100
4,0.094,0.677,1444,0.010000,0.000100
5,0.100,0.662,1445,0.010000,0.000100
6,0.102,0.682,1446,0.010000,0.000100
7,0.127,0.677,1447,0.010000,0.000100
8,0.096,0.700,1448,0.010000,0.000100
9,0.120,0.678,1449,0.010000,0.000100
10,0.093,0.690,1450,0.010000,0.000100
11,0.126,0.648,1451,0.010000,0.000100
12,0.102,0.693,1452,0.010000,0.000100
1,0.131,0.687,1448,0.010000,0.000100
2,0.106,0.697,1443,0.010000,0.000100
3,0.102,0.674,1453,0.010000,0.000100
4,0.094,0.698,1454,0.010000,0.000100
5,0.103,0.667,1455,0.010000,0.000100
6,0.105,0.663,1456,0.010000,0.000100
7,0.151,0.706,1457,0.010000,0.000100
8,0.114,0.686,1458,0.010000,0.000100
9,0.144,0.710,1459,0.010000,0.000100
10,0.105,0.706,1460,0.010000,0.000100
11,0.129,0.671,1461,0.010000,0.000100
12,0.117,0.714,1462,0.010000,0.000100
1,0.142,0.686,1462,0.010000,0.000100
2,0.116,0.699,1459,0.010000,0.000100
3,0.140,0.688,1463,0.010000,0.000100
4,0.110,0.703,1464,0.010000,0.000100
5,0.097,0.612,1465,0.010000,0.000100
6,0.141,0.702,1466,0.010000,0.000100
7,0.109,0.711,1467,0.010000,0.000100
8,0.136,0.702,1468,0.010000,0.000100
9,0.142,0.696,1469,0.010000,0.000100
10,0.131,0.692,1470,0.010000,0.000100
11,0.103,0.659,1471,0.010000,0.000100
12,0.102,0.668,1472,0.010000,0.000100
1,0.101,0.714,1467,0.010000,0.000100
2,0.115,0.718,1464,0.010000,0.000100
3,0.107,0.715,1473,0.010000,0.000100
4,0.117,0.688,1474,0.010000,0.000100
5,0.111,0.697,1475,0.010000,0.000100
6,0.109,0.695,1476,0.010000,0.000100
7,0.106,0.691,1477,0.010000,0.000100
8,0.115,0.685,1478,0.010000,0.000100
9,0.096,0.719,1479,0.010000,0.000100
10,0.105,0.698,1480,0.010000,0.000100
11,0.147,0.686,1481,0.010000,0.000100
12,0.114,0.698,1482,0.010000,0.000100
1,0.134,0.670,1479,0.010000,0.000100
2,0.124,0.726,1464,0.010000,0.000100
3,0.116,0.691,1483,0.010000,0.000100
4,0.104,0.677,1484,0.010000,0.000100
5,0.100,0.681,1485,0.010000,0.000100
6,0.098,0.707,1486,0.010000,0.000100
7,0.098,0.674,1487,0.010000,0.000100
8,0.114,0.675,1488,0.010000,0.000100
9,0.103,0.637,1489,0.010000,0.000100
10,0.123,0.695,1490,0.010000,0.000100
11,0.108,0.692,1491,0.010000,0.000100
12,0.103,0.667,1492,0.010000,0.000100
1,0.128,0.713,1464,0.010000,0.000100
2,0.113,0.714,1486,0.010000,0.000100
3,0.096,0.702,1493,0.010000,0.000100
4,0.115,0.714,1494,0.010000,0.000100
5,0.101,0.682,1495,0.010000,0.000100
6,0.143,0.709,1496,0.010000,0.000100
7,0.123,0.680,1497,0.010000,0.000100
8,0.156,0.699,1498,0.010000,0.000100
9,0.095,0.684,1499,0.010000,0.000100
10,0.121,0.688,1500,0.010000,0.000100
11,0.087,0.677,1501,0.010000,0.000100
12,0.096,0.704,1502,0.010000,0.000100
1,0.112,0.683,1494,0.010000,0.000100
2,0.100,0.699,1486,0.010000,0.000100
3,0.104,0.671,1503,0.010000,0.000100
4,0.130,0.696,1504,0.010000,0.000100
5,0.100,0.681,1505,0.010000,0.000100
6,0.102,0.693,1506,0.010000,0.000100
7,0.104,0.692,1507,0.010000,0.000100
8,0.097,0.697,1508,0.010000,0.000100
9,0.112,0.701,1509,0.010000,0.000100
10,0.101,0.671,1510,0.010000,0.000100
11,0.100,0.697,1511,0.010000,0.000100
12,0.102,0.701,1512,0.010000,0.000100
1,0.096,0.682,1509,0.010000,0.000100
2,0.099,0.686,1512,0.010000,0.000100
3,0.092,0.644,1513,0.010000,0.000100
4,0.093,0.676,1514,0.010000,0.000100
5,0.119,0.711,1515,0.010000,0.000100
6,0.098,0.637,1516,0.010000,0.000100
7,0.096,0.702,1517,0.010000,0.000100
8,0.105,0.671,1518,0.010000,0.000100
9,0.105,0.675,1519,0.010000,0.000100
10,0.101,0.691,1520,0.010000,0.000100
11,0.092,0.637,1521,0.010000,0.000100
12,0.103,0.658,1522,0.010000,0.000100
1,0.141,0.665,1515,0.010000,0.000100
2,0.108,0.688,1517,0.010000,0.000100
3,0.100,0.674,1523,0.010000,0.000100
4,0.147,0.632,1524,0.010000,0.000100
5,0.112,0.671,1525,0.010000,0.000100
6,0.099,0.691,1526,0.010000,0.000100
7,0.119,0.709,1527,0.010000,0.000100
8,0.100,0.688,1528,0.010000,0.000100
9,0.127,0.706,1529,0.010000,0.000100
10,0.111,0.711,1530,0.010000,0.000100
11,0.100,0.676,1531,0.010000,0.000100
12,0.112,0.706,1532,0.010000,0.000100
1,0.118,0.687,1530,0.010000,0.000100
2,0.102,0.697,1527,0.010000,0.000100
3,0.111,0.670,1533,0.010000,0.000100
4,0.132,0.686,1534,0.010000,0.000100
5,0.127,0.719,1535,0.010000,0.000100
6,0.106,0.700,1536,0.010000,0.000100
7,0.105,0.698,1537,0.010000,0.000100
8,0.104,0.671,1538,0.010000,0.000100
9,0.094,0.698,1539,0.010000,0.000100
10,0.107,0.680,1540,0.010000,0.000100
11,0.103,0.681,1541,0.010000,0.000100
12,0.121,0.669,1542,0.010000,0.000100
1,0.129,0.696,1535,0.010000,0.000100
2,0.103,0.646,1536,0.010000,0.000100
3,0.104,0.679,1543,0.010000,0.000100
4,0.098,0.682,1544,0.010000,0.000100
5,0.102,0.630,1545,0.010000,0.000100
6,0.106,0.674,1546,0.010000,0.000100
7,0.137,0.665,1547,0.010000,0.000100
8,0.111,0.653,1548,0.010000,0.000100
9,0.114,0.680,1549,0.010000,0.000100
10,0.102,0.666,1550,0.010000,0.000100
11,0.115,0.684,1551,0.010000,0.000100
12,0.101,0.635,1552,0.010000,0.000100
1,0.116,0.709,1535,0.010000,0.000100
2,0.096,0.688,1551,0.010000,0.000100
3,0.100,0.695,1553,0.010000,0.000100
4,0.107,0.673,1554,0.010000,0.000100
5,0.098,0.669,1555,0.010000,0.000100
6,0.100,0.666,1556,0.010000,0.000100
7,0.103,0.709,1557,0.010000,0.000100
8,0.094,0.641,1558,0.010000,0.000100
9,0.099,0.691,1559,0.010000,0.000100
10,0.126,0.724,1560,0.010000,0.000100
11,0.103,0.671,1561,0.010000,0.000100
12,0.098,0.684,1562,0.010000,0.000100
1,0.130,0.696,1560,0.010000,0.000100
2,0.149,0.677,1535,0.010000,0.000100
3,0.137,0.710,1563,0.010000,0.000100
4,0.102,0.699,1564,0.010000,0.000100
5,0.134,0.696,1565,0.010000,0.000100
